Bandit,Reward,Algorithm
2,2.5010169149109145,E_Greedy
3,2.7113756384404786,E_Greedy
3,2.8998310652379855,E_Greedy
3,4.281453556556059,E_Greedy
3,5.58792254294268,E_Greedy
3,4.211751256271922,E_Greedy
3,4.946556154560728,E_Greedy
3,5.77771813458269,E_Greedy
3,3.6697897999505487,E_Greedy
3,4.602347958445782,E_Greedy
3,4.937996723304248,E_Greedy
3,4.114155770584123,E_Greedy
3,3.2958416859719097,E_Greedy
3,4.60169194823416,E_Greedy
3,4.789997063518432,E_Greedy
3,3.317393058621642,E_Greedy
3,4.736638938770862,E_Greedy
3,3.3393349570892044,E_Greedy
3,4.908839830458666,E_Greedy
3,3.8905445194573414,E_Greedy
3,4.188544329408781,E_Greedy
3,4.524952027597353,E_Greedy
3,3.294263202303462,E_Greedy
3,4.150593974050168,E_Greedy
3,4.670188594832847,E_Greedy
3,4.161338394523406,E_Greedy
3,3.768303495150994,E_Greedy
3,5.0721044311042345,E_Greedy
3,5.435397433741374,E_Greedy
3,1.6156089259063777,E_Greedy
3,4.312995112587746,E_Greedy
3,4.651095456505212,E_Greedy
3,5.220734964878206,E_Greedy
3,4.342752677962761,E_Greedy
3,2.9420139585753766,E_Greedy
3,5.732454828265014,E_Greedy
3,5.137670824705453,E_Greedy
3,3.5634472857354003,E_Greedy
3,3.1458518535429842,E_Greedy
3,3.376043109468062,E_Greedy
3,4.505324705737504,E_Greedy
3,3.4969633526354627,E_Greedy
3,2.889234693322643,E_Greedy
3,3.6225814251921338,E_Greedy
3,4.59644613637855,E_Greedy
3,2.8666861381997775,E_Greedy
3,2.428730465427828,E_Greedy
3,4.13598394919173,E_Greedy
3,3.3610133020983906,E_Greedy
3,4.39915089825426,E_Greedy
3,3.3580791086202053,E_Greedy
3,7.186898343833643,E_Greedy
3,2.3356090574425967,E_Greedy
3,6.812403075475205,E_Greedy
3,4.743967008498801,E_Greedy
3,4.672661598274941,E_Greedy
3,4.940058070547695,E_Greedy
3,4.759019838424344,E_Greedy
3,4.976914579777445,E_Greedy
3,4.0218362426307595,E_Greedy
3,5.599236163122167,E_Greedy
3,2.9038619586199763,E_Greedy
3,5.440699903914645,E_Greedy
3,3.520886897506693,E_Greedy
3,3.7594725862580516,E_Greedy
3,4.527748350973935,E_Greedy
3,4.378522096168583,E_Greedy
3,4.35303115754623,E_Greedy
3,2.3703119424753325,E_Greedy
3,3.925412791630288,E_Greedy
3,4.638069257537538,E_Greedy
3,5.342419802979921,E_Greedy
3,3.5192274978715097,E_Greedy
3,3.0390934649803016,E_Greedy
3,5.225882050274095,E_Greedy
3,3.6258454570459233,E_Greedy
3,2.6673329591494612,E_Greedy
3,4.008283533226692,E_Greedy
3,3.566520263575404,E_Greedy
3,3.256853556572447,E_Greedy
3,4.380178488686879,E_Greedy
3,3.5354397372543978,E_Greedy
3,5.369694443099555,E_Greedy
3,4.000323601312996,E_Greedy
